11,13-11-2010,10:00 PM,Nevada,Fresno State
11,13-11-2010,10:00 PM,Wyoming ,UNLV
12,16-11-2010,8:00 PM,Ohio  ,Temple
12,17-11-2010,0,Miami (OH),Akron
12,17-11-2010,0,Bowling Green,Toledo
12,18-11-2010,8:00 PM,UCLA,Washington
12,18-11-2010,10:00 PM,Air Force,UNLV
12,19-11-2010,9:30 PM,Fresno State,Boise State
12,20-11-2010,0,Kansas State ,Colorado
12,20-11-2010,0,Appalachian State,Florida
12,20-11-2010,0,Pittsburgh,South Florida
12,20-11-2010,0,Duke,Georgia Tech
12,20-11-2010,0,Missouri,Iowa State
12,20-11-2010,0,Penn State,Indiana
12,20-11-2010,0,West Virginia,Louisville
12,20-11-2010,0,Middle Tennessee,Western Kentucky
12,20-11-2010,0,Virginia,Boston College
12,20-11-2010,0,Florida State,Maryland
12,20-11-2010,0,Purdue,Michigan State
12,20-11-2010,0,Wisconsin,Michigan
12,20-11-2010,0,North Carolina State,North Carolina
12,20-11-2010,0,Clemson,Wake Forest
12,20-11-2010,0,Connecticut,Syracuse
12,20-11-2010,0,UTEP,Tulsa
12,20-11-2010,0,Tennessee,Vanderbilt
12,20-11-2010,0,Oklahoma,Baylor
12,20-11-2010,0,Eastern Carolina,Rice
12,20-11-2010,0,Nebraska,Texas A&M
12,20-11-2010,0,Florida Atlantic,Texas
12,20-11-2010,0,FIU,Louisiana-Lafayette
12,20-11-2010,0,Georgia State,Alabama
12,20-11-2010,0,Arkansas   ,Mississippi State
12,20-11-2010,0,Rutgers,Cincinnati
12,20-11-2010,0,Ohio State,Iowa
12,20-11-2010,0,Oklahoma State,Kansas
12,20-11-2010,0,Virginia Tech, Miami (FL)
12,20-11-2010,0,North Texas,Louisiana-Monroe
12,20-11-2010,0,Troy,South Carolina
12,20-11-2010,0,Weber State,Texas Tech
12,20-11-2010,12:00 PM,Illinois   ,Northwestern
12,20-11-2010,1:00 PM,Northern Illinois,Ball State
12,20-11-2010,2:00 PM,Eastern Michigan,Buffalo
12,20-11-2010,2:00 PM,Kent State,Western Michigan
12,20-11-2010,2:00 PM,Colorado State ,Wyoming
12,20-11-2010,3:00 PM,Idaho,Utah Sate
12,20-11-2010,3:00 PM,Marshall,Southern Methodist
12,20-11-2010,3:30 PM,Stanford,California
12,20-11-2010,3:30 PM,Arkansas State,Navy
12,20-11-2010,3:30 PM,UCF,Tulane
12,20-11-2010,4:00 PM,Memphis,UAB
12,20-11-2010,4:05 PM,New Mexico State,Nevada
12,20-11-2010,6:00 PM,New Mexico,Brigham Young
12,20-11-2010,7:00 PM,Army,Notre Dame
12,20-11-2010,7:00 PM,Houston,Southern Miss
12,20-11-2010,8:00 PM,Mississippi    ,LSU
12,20-11-2010,8:00 PM,USC,Oregon State
12,20-11-2010,10:00 PM,Utah   ,San Diego State
12,20-11-2010,10:30 PM,San Jose State,Hawaii
13,23-11-2010,7:00 PM,Temple,Miami (OH)
13,25-11-2010,8:00 PM,Texas A&M,Texas
13,26-11-2010,0,Louisville,Rutgers
13,26-11-2010,0,Western Michigan,Bowling Green
13,26-11-2010,0,West Virginia,Pittsburgh
13,26-11-2010,0,Auburn,Alabama
13,26-11-2010,0,Buffalo ,Akron
13,26-11-2010,0,Central Michigan,Toledo
13,26-11-2010,12:00 PM,Northern Illinois,Eastern Michigan
13,26-11-2010,2:00 PM,Southern Methodist,East Carolina
13,26-11-2010,2:00 PM,Ohio,Kent State
13,26-11-2010,3:30 PM,UCLA,Arizona State
13,26-11-2010,3:30 PM,Colorado,Nebraska
13,26-11-2010,6:30 PM,Southern Miss,Tulsa
13,26-11-2010,7:00 PM,Arizona,Oregon
13,26-11-2010,10:15 PM,Boise State,Nevada
13,27-11-2010,0,LSU,Arkansas
13,27-11-2010,0,Oregon State,Stanford
13,27-11-2010,0,Washington,California
13,27-11-2010,0,Cincinnati,Connecticut
13,27-11-2010,0,Florida,Florida State
13,27-11-2010,0,Georgia Tech ,Georgia
13,27-11-2010,0,North Carolina State,Maryland
13,27-11-2010,0,Iowa,Minnesota
13,27-11-2010,0,Mississippi State,Mississippi
13,27-11-2010,0,North Carolina,Duke
13,27-11-2010,0,Boston College,Syracuse
13,27-11-2010,0,Michigan,Ohio State
13,27-11-2010,0,Oklahoma,Oklahoma State
13,27-11-2010,0,Michigan State,Penn State
13,27-11-2010,0,South Carolina,Clemson
13,27-11-2010,0,Wake Forest,Vanderbilt
13,27-11-2010,0,UAB,Rice
13,27-11-2010,0,Kansas State ,North Texas
13,27-11-2010,0,Virginia,Virginia Tech
13,27-11-2010,0,Northwestern,Wisconsin
13,27-11-2010,0,Arkansas State,FIU
13,27-11-2010,0,South Florida,Miami (FL)
13,27-11-2010,0,Florida Atlantic,Middle Tennessee
13,27-11-2010,0,Louisiana-Lafayette,Louisiana-Monroe
13,27-11-2010,0,Indiana,Purdue
13,27-11-2010,0,Kentucky,Tennessee
13,27-11-2010,0,Houston,Texas Tech
13,27-11-2010,0,Western Kentucky,Troy
13,27-11-2010,12:00 PM,UCF,Memphis
13,27-11-2010,12:00 PM,Tulane,Marshall
13,27-11-2010,12:30 PM,Kansas,Missouri
13,27-11-2010,3:00 PM,Hawaii,New Mexico State
13,27-11-2010,3:30 PM,Brigham Young,Utah
13,27-11-2010,4:00 PM,TCU,New Mexico
13,27-11-2010,8:00 PM,UNLV,San Diego State
13,27-11-2010,8:00 PM,Louisiana Tech,San Jose State
13,27-11-2010,8:00 PM,Notre Dame ,USC
13,27-11-2010,10:00 PM,Idaho,Fresno State
14,02-12-2010,8:00 PM,Arizona State,Arizona
14,03-12-2010,10:15 PM,Illinois,Fresno State
14,04-12-2010,0,USC,UCLA
14,04-12-2010,0,Connecticut,South Florida
14,04-12-2010,0,Oregon,Oregon State
14,04-12-2010,0,Washington,Washington State
14,04-12-2010,0,Rutgers,West Virginia
14,04-12-2010,0,Pittsburgh,Cincinnati
14,04-12-2010,0,Middle Tennessee,FIU
14,04-12-2010,2:00 PM,Troy,Florida Atlantic
14,04-12-2010,3:00 PM,Utah State,Boise State
14,04-12-2010,3:00 PM,Nevada,Louisiana Tech
14,04-12-2010,5:00 PM,San Jose State,Idaho
14,04-12-2010,10:30 PM,UNLV,Hawaii
15,11-12-2010,2:30 PM,Navy ,Army
