0,06-09-2010,1:05 PM,Mets,Nationals
0,06-09-2010,1:07 PM,Rangers,Blue Jays
0,06-09-2010,1:35 PM,Braves,Pirates
0,06-09-2010,2:10 PM,Royals,Twins
0,06-09-2010,2:10 PM,Cardinals ,Brewers
0,06-09-2010,2:20 PM,Astros,Cubs
0,06-09-2010,3:10 PM,Reds,Rockies
0,06-09-2010,4:05 PM,Mariners,Athletics
0,06-09-2010,4:10 PM,Giants,D-backs
0,06-09-2010,GM 2: 7:05pm,Marlins,Phillies
0,06-09-2010,7:10 PM,Rays,Red Sox
0,06-09-2010,9:05 PM,Indians,Angels
0,06-09-2010,10:05 PM,Dodgers,Padres
0,07-09-2010,7:05 PM,Braves,Pirates
0,07-09-2010,7:05 PM,Orioles,Yankees
0,07-09-2010,7:05 PM,White Sox,Tigers
0,07-09-2010,7:05 PM,Marlins,Phillies
0,07-09-2010,7:05 PM,Mets,Nationals
0,07-09-2010,7:07 PM,Rangers,Blue Jays
0,07-09-2010,7:10 PM,Rays,Red Sox
0,07-09-2010,8:05 PM,Astros,Cubs
0,07-09-2010,8:10 PM,Royals,Twins
0,07-09-2010,8:10 PM,Cardinals ,Brewers
0,07-09-2010,8:40 PM,Reds,Rockies
0,07-09-2010,9:40 PM,Giants,D-backs
0,07-09-2010,10:05 PM,Indians,Angels
0,07-09-2010,10:05 PM,Dodgers,Padres
0,07-09-2010,10:05 PM,Mariners,Athletics
0,08-09-2010,12:35 PM,Mets,Nationals
0,08-09-2010,1:05 PM,Orioles,Yankees
0,08-09-2010,7:05 PM,Braves,Pirates
0,08-09-2010,7:05 PM,White Sox,Tigers
0,08-09-2010,7:05 PM,Indians,Angels
0,08-09-2010,7:05 PM,Marlins,Phillies
0,08-09-2010,7:07 PM,Rangers,Blue Jays
0,08-09-2010,7:10 PM,Rays,Red Sox
0,08-09-2010,8:05 PM,Astros,Cubs
0,08-09-2010,8:10 PM,Royals,Twins
0,08-09-2010,8:10 PM,Cardinals ,Brewers
0,08-09-2010,8:40 PM,Reds,Rockies
0,08-09-2010,9:40 PM,Giants,D-backs
0,08-09-2010,10:05 PM,Dodgers,Padres
0,08-09-2010,10:05 PM,Mariners,Athletics
0,09-09-2010,1:05 PM,White Sox,Tigers
0,09-09-2010,3:10 PM,Reds,Rockies
0,09-09-2010,7:07 PM,Rangers,Blue Jays
0,09-09-2010,7:10 PM,Cardinals ,Braves
0,09-09-2010,8:05 PM,Dodgers,Astros
0,09-09-2010,10:05 PM,Giants,Padres
0,10-09-2010,7:05 PM,Orioles,Tigers
0,10-09-2010,7:05 PM,Marlins,Nationals
0,10-09-2010,7:05 PM,Twins,Indians
0,10-09-2010,7:07 PM,Rays,Blue Jays
0,10-09-2010,7:10 PM,Phillies,Mets
0,10-09-2010,7:10 PM,Pirates,Reds 
0,10-09-2010,7:35 PM,Cardinals ,Braves
0,10-09-2010,8:05 PM,Dodgers,Astros
0,10-09-2010,8:05 PM,Yankees,Rangers
0,10-09-2010,8:10 PM,Cubs,Brewers
0,10-09-2010,8:10 PM,Royals,White Sox
0,10-09-2010,9:10 PM,D-backs,Rockies
0,10-09-2010,10:05 PM,Red Sox,Athletics
0,10-09-2010,10:05 PM,Mariners,Angels
0,10-09-2010,10:05 PM,Giants,Padres
0,11-09-2010,0,Mariners,Angels
0,11-09-2010,1:05 PM,Marlins,Nationals
0,11-09-2010,1:07 PM,Rays,Blue Jays
0,11-09-2010,4:10 PM,Phillies,Mets
0,11-09-2010,4:10 PM,Cardinals ,Braves
0,11-09-2010,7:05 PM,Orioles,Tigers
0,11-09-2010,7:05 PM,Royals,White Sox
0,11-09-2010,7:05 PM,Dodgers,Astros
0,11-09-2010,7:05 PM,Twins,Indians
0,11-09-2010,7:10 PM,Cubs,Brewers
0,11-09-2010,7:10 PM,Pirates,Reds 
0,11-09-2010,8:05 PM,Yankees,Rangers
0,11-09-2010,8:10 PM,D-backs,Rockies
0,11-09-2010,8:35 PM,Giants,Padres
0,11-09-2010,9:05 PM,Red Sox,Athletics
0,12-09-2010,1:05 PM,Orioles,Tigers
0,12-09-2010,1:05 PM,Twins,Indians
0,12-09-2010,1:07 PM,Rays,Blue Jays
0,12-09-2010,1:10 PM,Phillies,Mets
0,12-09-2010,1:10 PM,Pirates,Reds 
0,12-09-2010,1:35 PM,Marlins,Nationals
0,12-09-2010,1:35 PM,Cardinals ,Braves
0,12-09-2010,2:05 PM,Royals,White Sox
0,12-09-2010,2:05 PM,Dodgers,Astros
0,12-09-2010,2:10 PM,Cubs,Brewers
0,12-09-2010,3:05 PM,Yankees,Rangers
0,12-09-2010,3:10 PM,D-backs,Rockies
0,12-09-2010,3:35 PM,Mariners,Angels
0,12-09-2010,4:05 PM,Red Sox,Athletics
0,12-09-2010,4:05 PM,Giants,Padres
0,13-09-2010,3:10 PM,Athletics,Royals
0,13-09-2010,7:05 PM,Blue Jays,Orioles
0,13-09-2010,7:10 PM,D-backs,Reds
0,13-09-2010,7:10 PM,Yankees,Rays
0,13-09-2010,7:10 PM,Phillies,Marlins
0,13-09-2010,7:10 PM,Pirates,Mets
0,13-09-2010,7:10 PM,Nationals,Braves
0,13-09-2010,8:05 PM,Brewers,Astros
0,13-09-2010,8:15 PM,Cubs,Cardinals
0,13-09-2010,8:40 PM,Padres,Rockies
0,13-09-2010,10:10 PM,Red Sox,Mariners
0,14-09-2010,7:05 PM,Angels,Indians
0,14-09-2010,7:05 PM,Blue Jays,Orioles
0,14-09-2010,7:10 PM,D-backs,Reds
0,14-09-2010,7:10 PM,Yankees,Rays
0,14-09-2010,7:10 PM,Phillies,Marlins
0,14-09-2010,7:10 PM,Pirates,Mets
0,14-09-2010,7:10 PM,Nationals,Braves
0,14-09-2010,8:05 PM,Tigers,Rangers
0,14-09-2010,8:05 PM,Brewers,Astros
0,14-09-2010,8:10 PM,Twins,White Sox
0,14-09-2010,8:10 PM,Athletics,Royals
0,14-09-2010,8:15 PM,Cubs,Cardinals
0,14-09-2010,8:40 PM,Padres,Rockies
0,14-09-2010,10:10 PM,Red Sox,Mariners
0,14-09-2010,10:15 PM,Dodgers,Giants
0,15-09-2010,12:10 PM,Nationals,Braves
0,15-09-2010,2:05 PM,Brewers,Astros
0,15-09-2010,3:10 PM,Padres,Rockies
0,15-09-2010,6:40 PM,Red Sox,Mariners
0,15-09-2010,7:05 PM,Angels,Indians
0,15-09-2010,7:05 PM,Blue Jays,Orioles
0,15-09-2010,7:10 PM,D-backs,Reds
0,15-09-2010,7:10 PM,Yankees,Rays
0,15-09-2010,7:10 PM,Phillies,Marlins
0,15-09-2010,7:10 PM,Pirates,Mets
0,15-09-2010,8:05 PM,Tigers,Rangers
0,15-09-2010,8:10 PM,Twins,White Sox
0,15-09-2010,8:10 PM,Athletics,Royals
0,15-09-2010,8:15 PM,Cubs,Cardinals
0,15-09-2010,10:15 PM,Dodgers,Giants
0,16-09-2010,12:35 PM,D-backs,Reds
0,16-09-2010,7:05 PM,Angels,Indians
0,16-09-2010,7:10 PM,Pirates,Mets
0,16-09-2010,8:10 PM,Twins,White Sox
0,16-09-2010,8:15 PM,Padres,Cardinals
0,16-09-2010,10:15 PM,Dodgers,Giants
0,17-09-2010,7:05 PM,D-backs,Pirates
0,17-09-2010,7:05 PM,Yankees,Orioles
0,17-09-2010,7:05 PM,Nationals,Phillies
0,17-09-2010,7:10 PM,Angels,Rays
0,17-09-2010,7:10 PM,Braves,Mets
0,17-09-2010,7:10 PM,Cubs,Marlins
0,17-09-2010,7:10 PM,Blue Jays,Red Sox
0,17-09-2010,8:05 PM,Reds,Astros
0,17-09-2010,8:10 PM,Indians,Royals
0,17-09-2010,8:10 PM,Tigers,White Sox
0,17-09-2010,8:10 PM,Athletics,Twins
0,17-09-2010,8:15 PM,Padres,Cardinals
0,17-09-2010,10:10 PM,Rockies,Dodgers
0,17-09-2010,10:10 PM,Rangers,Mariners
0,17-09-2010,10:15 PM,Brewers,Giants
0,18-09-2010,1:10 PM,Athletics,Twins
0,18-09-2010,4:10 PM,Braves,Mets
0,18-09-2010,4:10 PM,Rockies,Dodgers
0,18-09-2010,4:10 PM,Tigers,White Sox
0,18-09-2010,6:10 PM,Angels,Rays
0,18-09-2010,7:05 PM,D-backs,Pirates
0,18-09-2010,7:05 PM,Reds,Astros
0,18-09-2010,7:05 PM,Yankees,Orioles
0,18-09-2010,7:05 PM,Nationals,Phillies
0,18-09-2010,7:10 PM,Cubs,Marlins
0,18-09-2010,7:10 PM,Indians,Royals
0,18-09-2010,7:10 PM,Blue Jays,Red Sox
0,18-09-2010,7:15 PM,Padres,Cardinals
0,18-09-2010,9:05 PM,Brewers,Giants
0,18-09-2010,9:10 PM,Rangers,Mariners
0,19-09-2010,1:10 PM,Braves,Mets
0,19-09-2010,1:10 PM,Cubs,Marlins
0,19-09-2010,1:35 PM,D-backs,Pirates
0,19-09-2010,1:35 PM,Yankees,Orioles
0,19-09-2010,1:35 PM,Blue Jays,Red Sox
0,19-09-2010,1:35 PM,Nationals,Phillies
0,19-09-2010,1:40 PM,Angels,Rays
0,19-09-2010,2:05 PM,Reds,Astros
0,19-09-2010,2:05 PM,Tigers,White Sox
0,19-09-2010,2:10 PM,Indians,Royals
0,19-09-2010,2:10 PM,Athletics,Twins
0,19-09-2010,2:15 PM,Padres,Cardinals
0,19-09-2010,4:05 PM,Brewers,Giants
0,19-09-2010,4:10 PM,Rockies,Dodgers
0,19-09-2010,4:10 PM,Rangers,Mariners
0,20-09-2010,7:05 PM,Braves,Phillies
0,20-09-2010,7:05 PM,Astros,Nationals
0,20-09-2010,7:05 PM,Royals,Tigers
0,20-09-2010,7:05 PM,Rays,Yankees
0,20-09-2010,7:10 PM,Orioles,Red Sox
0,20-09-2010,8:10 PM,Reds,Brewers
0,20-09-2010,8:10 PM,Indians,Twins
0,20-09-2010,10:05 PM,White Sox,Athletics
0,20-09-2010,10:05 PM,Rangers,Angels
0,21-09-2010,7:05 PM,Braves,Phillies
0,21-09-2010,7:05 PM,Astros,Nationals
0,21-09-2010,7:05 PM,Royals,Tigers
0,21-09-2010,7:05 PM,Cardinals ,Pirates
0,21-09-2010,7:05 PM,Rays,Yankees
0,21-09-2010,7:07 PM,Mariners,Blue Jays
0,21-09-2010,7:10 PM,Orioles,Red Sox
0,21-09-2010,7:10 PM,Mets,Marlins
0,21-09-2010,8:05 PM,Giants,Cubs
0,21-09-2010,8:10 PM,Reds,Brewers
0,21-09-2010,8:10 PM,Indians,Twins
0,21-09-2010,9:40 PM,Rockies,D-backs
0,21-09-2010,10:05 PM,White Sox,Athletics
0,21-09-2010,10:05 PM,Rangers,Angels
0,21-09-2010,10:10 PM,Padres,Dodgers
0,22-09-2010,1:10 PM,Indians,Twins
0,22-09-2010,3:35 PM,White Sox,Athletics
0,22-09-2010,7:05 PM,Braves,Phillies
0,22-09-2010,7:05 PM,Astros,Nationals
0,22-09-2010,7:05 PM,Royals,Tigers
0,22-09-2010,7:05 PM,Cardinals ,Pirates
0,22-09-2010,7:05 PM,Rays,Yankees
0,22-09-2010,7:07 PM,Mariners,Blue Jays
0,22-09-2010,7:10 PM,Orioles,Red Sox
0,22-09-2010,7:10 PM,Mets,Marlins
0,22-09-2010,8:05 PM,Giants,Cubs
0,22-09-2010,8:10 PM,Reds,Brewers
0,22-09-2010,9:40 PM,Rockies,D-backs
0,22-09-2010,10:05 PM,Rangers,Angels
0,22-09-2010,10:10 PM,Padres,Dodgers
0,23-09-2010,12:35 PM,Cardinals ,Pirates
0,23-09-2010,12:37 PM,Mariners,Blue Jays
0,23-09-2010,4:35 PM,Astros,Nationals
0,23-09-2010,7:05 PM,Royals,Indians
0,23-09-2010,7:05 PM,Giants,Cubs
0,23-09-2010,7:05 PM,Rays,Yankees
0,23-09-2010,8:10 PM,Marlins,Brewers
0,23-09-2010,9:40 PM,Rockies,D-backs
0,23-09-2010,10:05 PM,Rangers,Athletics
0,23-09-2010,10:10 PM,Padres,Dodgers
0,24-09-2010,2:20 PM,Cardinals ,Cubs
0,24-09-2010,7:05 PM,Braves,Nationals
0,24-09-2010,7:05 PM,Red Sox,Yankees
0,24-09-2010,7:05 PM,Astros,Pirates
0,24-09-2010,7:05 PM,Royals,Indians
0,24-09-2010,7:05 PM,Twins,Tigers
0,24-09-2010,7:05 PM,Mets,Phillies
0,24-09-2010,7:07 PM,Orioles,Blue Jays
0,24-09-2010,7:10 PM,Mariners,Rays
0,24-09-2010,8:10 PM,Marlins,Brewers
0,24-09-2010,8:10 PM,Giants,Rockies
0,24-09-2010,9:40 PM,Dodgers,D-backs
0,24-09-2010,10:05 PM,White Sox,Angels
0,24-09-2010,10:05 PM,Reds,Padres
0,24-09-2010,10:05 PM,Rangers,Athletics
0,25-09-2010,0,Red Sox,Yankees
0,25-09-2010,0,White Sox,Angels
0,25-09-2010,0,Mets,Phillies
0,25-09-2010,0,Cardinals ,Cubs
0,25-09-2010,1:05 PM,Braves,Nationals
0,25-09-2010,1:07 PM,Orioles,Blue Jays
0,25-09-2010,4:05 PM,Rangers,Athletics
0,25-09-2010,7:05 PM,Astros,Pirates
0,25-09-2010,7:05 PM,Royals,Indians
0,25-09-2010,7:05 PM,Twins,Tigers
0,25-09-2010,7:10 PM,Marlins,Brewers
0,25-09-2010,7:10 PM,Mariners,Rays
0,25-09-2010,8:10 PM,Dodgers,D-backs
0,25-09-2010,8:10 PM,Giants,Rockies
0,25-09-2010,8:35 PM,Reds,Padres
0,26-09-2010,0,Red Sox,Yankees
0,26-09-2010,0,Mets,Phillies
0,26-09-2010,1:05 PM,Royals,Indians
0,26-09-2010,1:05 PM,Twins,Tigers
0,26-09-2010,1:07 PM,Orioles,Blue Jays
0,26-09-2010,1:35 PM,Braves,Nationals
0,26-09-2010,1:35 PM,Astros,Pirates
0,26-09-2010,1:40 PM,Mariners,Rays
0,26-09-2010,2:10 PM,Marlins,Brewers
0,26-09-2010,2:20 PM,Cardinals ,Cubs
0,26-09-2010,3:10 PM,Giants,Rockies
0,26-09-2010,3:35 PM,White Sox,Angels
0,26-09-2010,4:05 PM,Reds,Padres
0,26-09-2010,4:05 PM,Rangers,Athletics
0,26-09-2010,4:10 PM,Dodgers,D-backs
0,27-09-2010,7:05 PM,Tigers,Indians
0,27-09-2010,7:05 PM,Phillies,Nationals
0,27-09-2010,7:07 PM,Yankees,Blue Jays
0,27-09-2010,7:10 PM,Orioles,Rays
0,27-09-2010,7:10 PM,Marlins,Braves
0,27-09-2010,7:10 PM,Brewers,Mets
0,27-09-2010,8:05 PM,Mariners,Rangers
0,27-09-2010,8:10 PM,Red Sox,White Sox
0,27-09-2010,8:10 PM,Twins,Royals
0,27-09-2010,8:15 PM,Pirates,Cardinals
0,27-09-2010,8:40 PM,Dodgers,Rockies
0,27-09-2010,10:05 PM,Cubs,Padres
0,27-09-2010,10:05 PM,Athletics,Angels
0,28-09-2010,7:05 PM,Tigers,Indians
0,28-09-2010,7:05 PM,Phillies,Nationals
0,28-09-2010,7:07 PM,Yankees,Blue Jays
0,28-09-2010,7:10 PM,Orioles,Rays
0,28-09-2010,7:10 PM,Marlins,Braves
0,28-09-2010,7:10 PM,Astros,Reds
0,28-09-2010,7:10 PM,Brewers,Mets
0,28-09-2010,8:05 PM,Mariners,Rangers
0,28-09-2010,8:10 PM,Red Sox,White Sox
0,28-09-2010,8:10 PM,Twins,Royals
0,28-09-2010,8:15 PM,Pirates,Cardinals
0,28-09-2010,8:40 PM,Dodgers,Rockies
0,28-09-2010,10:05 PM,Cubs,Padres
0,28-09-2010,10:05 PM,Athletics,Angels
0,28-09-2010,10:15 PM,D-backs,Giants
0,29-09-2010,0,Athletics,Angels
0,29-09-2010,1:40 PM,Pirates,Cardinals
0,29-09-2010,2:05 PM,Mariners,Rangers
0,29-09-2010,3:10 PM,Dodgers,Rockies
0,29-09-2010,4:35 PM,Marlins,Braves
0,29-09-2010,7:05 PM,Tigers,Indians
0,29-09-2010,7:05 PM,Phillies,Nationals
0,29-09-2010,7:07 PM,Yankees,Blue Jays
0,29-09-2010,7:10 PM,Orioles,Rays
0,29-09-2010,7:10 PM,Astros,Reds
0,29-09-2010,7:10 PM,Brewers,Mets
0,29-09-2010,8:10 PM,Red Sox,White Sox
0,29-09-2010,8:10 PM,Twins,Royals
0,29-09-2010,10:05 PM,Cubs,Padres
0,29-09-2010,10:15 PM,D-backs,Giants
0,30-09-2010,3:45 PM,D-backs,Giants
0,30-09-2010,6:35 PM,Cubs,Padres
0,30-09-2010,7:05 PM,Tigers,Orioles
0,30-09-2010,7:10 PM,Astros,Reds
0,30-09-2010,7:10 PM,Brewers,Mets
0,30-09-2010,7:10 PM,Pirates,Marlins
0,30-09-2010,8:05 PM,Angels,Rangers
0,30-09-2010,8:10 PM,Red Sox,White Sox
0,30-09-2010,8:10 PM,Rays,Royals
0,30-09-2010,8:10 PM,Blue Jays,Twins
0,30-09-2010,8:15 PM,Rockies,Cardinals
0,30-09-2010,10:10 PM,Athletics,Mariners
0,01-10-2010,7:05 PM,Tigers,Orioles
0,01-10-2010,7:10 PM,Brewers,Reds
0,01-10-2010,7:10 PM,Yankees,Red Sox
0,01-10-2010,7:10 PM,Pirates,Marlins
0,01-10-2010,7:10 PM,Nationals,Mets
0,01-10-2010,7:35 PM,Phillies,Braves
0,01-10-2010,8:05 PM,Angels,Rangers
0,01-10-2010,8:05 PM,Cubs,Astros
0,01-10-2010,8:10 PM,Indians,White Sox
0,01-10-2010,8:10 PM,Rays,Royals
0,01-10-2010,8:10 PM,Blue Jays,Twins
0,01-10-2010,8:15 PM,Rockies,Cardinals
0,01-10-2010,10:10 PM,D-backs,Dodgers
0,01-10-2010,10:10 PM,Athletics,Mariners
0,01-10-2010,10:15 PM,Padres,Giants
0,02-10-2010,0,Yankees,Red Sox
0,02-10-2010,1:10 PM,Rockies,Cardinals
0,02-10-2010,1:10 PM,Brewers,Reds
0,02-10-2010,1:10 PM,Blue Jays,Twins
0,02-10-2010,1:10 PM,Nationals,Mets
0,02-10-2010,7:05 PM,Cubs,Astros
0,02-10-2010,7:05 PM,Indians,White Sox
0,02-10-2010,7:05 PM,Tigers,Orioles
0,02-10-2010,7:10 PM,Phillies,Braves
0,02-10-2010,7:10 PM,Pirates,Marlins
0,02-10-2010,7:10 PM,Rays,Royals
0,02-10-2010,8:05 PM,Angels,Rangers
0,02-10-2010,9:05 PM,Padres,Giants
0,02-10-2010,10:10 PM,D-backs,Dodgers
0,02-10-2010,10:10 PM,Athletics,Mariners
0,03-10-2010,1:10 PM,Brewers,Reds
0,03-10-2010,1:10 PM,Pirates,Marlins
0,03-10-2010,1:10 PM,Nationals,Mets
0,03-10-2010,1:35 PM,Tigers,Orioles
0,03-10-2010,1:35 PM,Yankees,Red Sox
0,03-10-2010,1:35 PM,Phillies,Braves
0,03-10-2010,2:05 PM,Cubs,Astros
0,03-10-2010,2:05 PM,Indians,White Sox
0,03-10-2010,2:10 PM,Rays,Royals
0,03-10-2010,2:10 PM,Blue Jays,Twins
0,03-10-2010,2:15 PM,Rockies,Cardinals
0,03-10-2010,3:05 PM,Angels,Rangers
0,03-10-2010,4:05 PM,Padres,Giants
0,03-10-2010,4:10 PM,D-backs,Dodgers
0,03-10-2010,4:10 PM,Athletics,Mariners
